code,product_name,nutrition_grades,brands,categories,energy-kcal_100g,sugars_100g,salt_100g,fat_100g
4088600190129,Unsalted butter,e,Cowbelle,"Dairies, Fats, Spreads, Spreadable fats, Animal fats, Milkfat, Dairy-spread, Butters, Unsalted butters",745.0,0.6,0.0,82.0
3256228103352,Boisson végétale amande légère 1l,b,"U, U Bio","Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Substituts de produits laitiers,Substituts du lait,Fruits à coques et dérivés,Boissons à base de végétaux,Boissons végétales,Boissons végétales de fruits à coque,Laits d'amande",18.0,0.1,0.1,1.7
8710398500434,Lays paprika,c,Lay's,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Flavoured potato crisps, en:paprika-crisps",504.0,2.1,0.64,28.0
4056489223351,Premium Mini Mix,e,Gelatelli,"Aliments et boissons à base de végétaux,Substituts de produits laitiers,Desserts,Surgelés,Desserts glacés,Glaces et sorbets,Glaces,Bâtonnets glacés,Crèmes glacées végétales,Bâtonnets glacés enrobés de chocolat,Glaces à la vanille",341.0,27.6,0.07,22.1
8480000808929,HUMMUS con olivas de Kalamata,b,Hacendado,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Condimentos, Untables, Untables vegetales, Untables salados, Salsas, Salsas para mojar, Hummus",297.4,0.5,0.9,25.1
5060504310116,Breakfast avocado,a,holy moly,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Spreads,Plant-based spreads,Avocados",195.0,0.1,0.47,20.0
4056489239017,Wholemeal seeded,a,Lidl,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, en:breads",264.0,1.82,0.97,8.79
8480000213075,Bifidus natural,b,hacendado,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Plain fermented dairy desserts,Bifidus yogurts,Plain bifidus yogurts",71.2,4.48,0.00032,4.24
4088600284941,Brooklea Greek Style Fat Free Natural Yogurt,unknown,Brooklea,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts, Greek-style yogurts",65.0,7.4,,0.2
4056489239932,Bakewell Tart Raw Fruit & Nut Bars,d,Alesto,"Raw fruit and nut bar, en:bars",394.0,45.6,0.25,17.0
5055958704215,Marmite Oven Baked Cashews,c,Marmite,"Plant-based foods and beverages, Plant-based foods, Nuts and their products, Nuts, Cashew nuts",577.0,5.1,1.5,44.0
3664346326766,Pâte a tartiner -30% de sucres,d,Poulain,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Pâtes à tartiner, Pâtes à tartiner aux noisettes, Pâtes à tartiner au chocolat, Pâtes à tartiner aux noisettes et au cacao",520.0,39.0,0.28,30.0
3027030016396,Mon yaourt maison,b,Alsa,Ferments-lactiques,65.0,4.8,0.11,3.6
7622201430573,Chewingum,unknown,,en:confectioneries,307.0,75.0,,0.0
29098330,Rye Sourdough Crackers,c,M&S,"snacks, salty-snacks, appetizers, da:crackers",372.0,7.7,1.38,5.4
4056489354093,Moroccan Style Burgers,a,Lidl,"Meat alternatives, Meat analogues, Vegan burgers",172.0,3.2,1.08,5.0
8434164562890,Miel de Flores,unknown,Granja san francisco,"Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys, Flower honeys",,,,
6111242600447,Tacos  wafer,e,biscarose,en:wafers,500.0,42.0,0.2,20.0
8402001000515,Castañas cocidas y peladas,a,Hacendado,Castañas,172.0,10.0,0.0,1.5
7622201444624,Clorest,unknown,,,,,,
6111259341173,CRACKS,unknown,,"snacks, snacks-sales, amuse-gueules, biscuits-aperitifs, crackers-au-froment",,,,
3261055951410,Chili végétal,a,William Saurin,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Plats préparés, Plats préparés d'origine végétale, Chili sin carne",100.0,2.5,0.93,2.6
8480000223968,Panes especiales tomate y orégano,d,Anitines,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Panes, Panes especiales",483.0,4.6,2.0,23.1
4088600398358,Mild Spanish Chorizo Ring,e,Aldi,"Meats and their products, Prepared meats",415.0,4.0,4.505,34.9
5018095011264,Mexican style grains,c,Merchant Gourmet,"Meals, Rice dishes",164.0,3.5,1.2775,2.6
5060084345539,Chicken tikka,a,The Gym Kitchen,"Meals, Meals with meat, Poultry meals, Meals with chicken, Microwave meals, en:lentil-dishes",96.0,1.8,0.295,1.7
9350271002601,Kombucha,unknown,Remedy,"Beverages, Fermented foods, Fermented drinks, Tea-based beverages, Kombuchas",0.184,0.0,,0.0459
3256549999368,Brioche Pépites de Chocolat,d,PITCH,"Snacks,Snacks sucrés,Surgelés,en:Sweet pastries and pies,Viennoiseries,Brioches,Brioches au chocolat,en:Gâteau",382.0,16.0,0.92,16.0
3449865367250,Viande des GRISONS,unknown,Aoste,"Viandes et dérivés,Viande de bœuf et dérivés,Préparations de viande,Viandes,Bœuf,Préparations de viande bovine,Viandes séchées,Viande des grisons",194.0,,4.5,4.0
4088600463582,Lentil Chips,d,Snackrite,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps",475.0,2.3,1.79,21.3
5430000992336,Bamboo crunchy chocolate,b,Bamboo,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Chocolate cereals, en:mueslis-with-chocolate",454.0,9.8,0.2,22.0
6118000160038,Amoxil,unknown,,,,,,
4056489649199,Maribel Yeast Extract Vegan,e,Lidl,"Spreads, Salted spreads, Yeast extract spreads",231.0,0.1,8.78,0.3
90418129,,unknown,Fanta,en:sodas,,,,
3760278561265,Beurre de cacahuètes smoothie,a,MANDY,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Produits à tartiner, Fruits à coques et dérivés, Pâtes à tartiner végétales, Purées d'oléagineux, Beurres de légumineuses, Beurres de fruits à coques, Beurres de cacahuètes, Surgelés",566.0,3.9,0.1,48.0
5059319024479,Coco Pops,c,Kellogg's,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Chocolate cereals,Chocolate puffed rice",386.0,17.0,0.525,1.9
3392590205413,Pâte Brisée Origine France Garantie,e,Croustipate,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Céréales et dérivés,Pâtes à tarte,Pâtes brisées,Pâte brisée pur beurre crue",388.0,2.5,1.1,18.0
3661344912533,Skyr bio nature,a,Les 2 Vaches,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages à la crème",57.0,3.9,0.09,0.2
4056489675785,Confiture 4 fruits,d,Maribel,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves, Jams, Berry jams, Mixed fruit jams, en:mixed-berry-jams",240.0,56.2,0.02,0.3
3700278407453,Banania Moins de sucres,unknown,Banania,"Beverages and beverages preparations, Cocoa and its products, Beverage preparations, Cocoa and chocolate powders, Instant beverages, Cocoa powders, Chocolate-powders, en:instant-chocolate-powders",358.0,48.0,0.08,2.7
8410076901125,Protein Chocolat & Cranberries,not-applicable,Nature Valley,"Snacks, Sweet snacks, Bars, Cereal bars, Dietary supplements, Bodybuilding supplements, Cereal bars with nuts, Cereal bars with hazelnuts, Cereal-bar-with-almonds-or-hazelnuts, en:protein-bars",471.0,20.8,0.975,25.5
5449000318930,,e,,Soda,54.0,13.5,0.04,0.0
3480341005020,Bresse bleu le Véritable,d,"Bresse Bleu, Savencia","Dairies,Fermented foods,Fermented milk products,Cheeses,Frozen foods,Cow cheeses,Blue-veined cheeses,French blue-veined cheeses",342.0,0.5,1.6,30.0
4056489894735,white bloomer with sourdough,b,Lidl,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads",,,,
5060960661371,itsu crispy seaweed thins sea salt,e,itsu,"Plant-based foods and beverages, Plant-based foods, Seafood, Seaweeds and their products, Nori seaweeds, Seaweed products, en:dried-seaweeds",459.0,0.5,4.8,31.0
6111260820148,Confiture d’abricot,unknown,,en:apricot-jams,,,,
4061459301779,Tomato Ketchup,d,Bramwells,Ketchup,107.0,22.7,1.57,0.667
0115435000430,,unknown,,,,,,
6118000041252,Doliprane vitamine C,unknown,,,,,,
0048121102081,Thomas original english muffins,c,"Thomas,Bimbo Bakeries Usa  Inc.","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Special breads, English muffins",246.0,1.64,0.984,1.64
00816359,Cream of tomato soup,c,M&S,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Plats préparés, Soupes, Tomates et dérivés, Veloutés, Soupes de légumes, Veloutés de légumes, Veloutés de tomates",65.0,5.4,0.45,3.6
01180992,Lemon Juice,b,"by Sainsbury's,Sainsbury's","Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices, Lemon juice",,0.9,0.02,0.5
0731216103987,Organic Aussie Bites,e,Best Express Foods  Inc.,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Drop cookies, Oatmeal cookies, Raisin cookies",500.0,26.9,0.865,26.9
20001056,Miel crémeux,d,Maribel,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs, Miels crémeux",302.0,75.1,2.5e-05,0.1
20469894,Pesto alla Trapanese,c,Italiamo,"Condiments, Sauces, Sauces Pesto, en:groceries, Pesto Trapanese",194.0,2.9,0.85,18.4
20555115,Cod Fishfingers,c,Ocean Sea,"Seafood, Fishes and their products, Fishes, Meals, Lean fishes, Fish preparations, Breaded products, Cods, Breaded fish, Fish fingers, en:fish-fillets",194.0,1.7,0.93,8.6
20592998,Emmental français 10 tranches,c,Étoile d'Or,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Fromages de vache,Fromages à pâte pressée cuite,Emmentals,Fromages de France,Emmentals français,Fromages pasteurisés,Fromages en tranches,Emmental en tranches",380.0,0.5,0.64,30.0
20711948,Pâte à pizza,d,Toque du Chef,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Produits de boulangerie, Pâtes à pizza",291.0,0.9,1.9,6.7
26003146,eau minérale naturelle,a,"Eau de Beckerich, Rocheval, Source Ophélie","Boissons, Eaux, Eaux de sources, Eaux minérales, Boissons sans alcool, Eaux minérales naturelles, Boissons sans sucre ajouté",0.0,0.0,0.01375,0.0
26067049,Yaourt à la grecque nature,c,Milsa,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Plain fermented dairy desserts,Plain yogurts,Stirred yogurts,Greek-style yogurts,Plain greek-style yogurts,Plain stirred yogurts",106.0,3.4,0.09,8.9
3017233001008,Olives vertes dénoyautées,d,Tramier,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Pickles, Fruits, Produits de l'olivier, Pickles d'origine végétale, Olives, Olives vertes, Olives dénoyautées, Olives vertes dénoyautées",152.0,0.0,3.5,15.3
3023290223055,Yaos Le Yaourt à la Grecque Nature 8 x 125 g,c,Nestlé,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Yaourts,Desserts lactés fermentés nature,Yaourts natures,Yaourts brassés,Yaourts à la grecque,Yaourts brassés nature",101.0,3.5,0.12,7.9
3033491024832,Jockey 3% de mg nature 100 g x 8,b,"Danone, Jockey, Jockey natural","Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés nature, Spécialités laitières, Spécialités laitières nature non sucrées",72.0,4.4,0.11,3.0
3045320104196,Jus d'ananas pressés,d,Andros,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus d'ananas, Jus de fruits pur jus, Jus d'ananas pur jus",47.0,11.0,0.02,0.1
3045320518283,Crème Caramel,d,Bonne Maman,"Dairies, Desserts, Dairy desserts, Custard puddings, Custard puddings with caramel sauce, fr:desserts-lactes-aux-oeufs",174.0,19.0,0.11,8.6
3068111503619,Ma pâte à crêpes,b,Francine,"Crêpes et galettes, Aides culinaires, Aides à la pâtisserie, Préparations pour desserts, en:Pancake mixes, Aide culinaire sucrée",345.0,0.8,0.87,3.1
3090291386041,Fol Epi classic,c,"Fol Épi, Savencia","Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Produits pasteurisés, Fromages pasteurisés, Fromages en tranches",352.0,0.476,0.00345,28.1
3165950210651,Filets de Maquereaux a la Catalane,c,Saupiquet,"Produits de la mer, Poissons et dérivés, Conserves, Poissons, Poissons gras, Poissons en conserve, Filets de poissons, Maquereaux, Filets de maquereaux, Maquereaux en conserve, Filets de maquereaux à la catalane",167.0,2.6,0.84,12.0
3175681072084,Biscuit Crousti Pause choco noisette ss gluten,e,Gerblé,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits",468.0,42.0,0.3,18.0
3181232138451,Maxi Cheese Burger,d,Charal,"Sandwichs,Cheeseburgers,Hamburgers,en:Beef hamburgers",256.0,5.9,1.38,13.0
3229820783031,Mian Tiao saveur boeuf - 85 g - Tien Shan,c,Tien Shan,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Plats préparés, Produits déshydratés, Pâtes alimentaires, Produits lyophilisés à reconstituer, Nouilles, Soupes, Plats préparés déshydratés, Nouilles instantanées, Soupes déshydratées, Nouilles-asiatiques, Soupes-de-nouilles",112.0,0.6,0.8,4.9
3229820785844,BJORG Pain grillé au blé complet,c,Bjorg,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains grillés, B",378.0,4.5,1.4,4.3
3250390600848,Pain de mie Extra Moelleux Complet,b,"Chabrior, Intermarché","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains,Pains de mie,Pains complets,Pains de mie complet",247.0,4.6,1.21,3.1
3250391318322,Boisson soja vanille BIO 1l,b,"Les Mousquetaires, Regain, Regain bio, Sélection des Mousquetaires","Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Légumineuses et dérivés,Substituts de produits laitiers,Substituts du lait,Boissons à base de végétaux,Boissons végétales,Boissons végétales de légumineuses,Boissons végétales de soja,Boissons végétales de soja à la vanille,Boissons au soja aromatisées sucrées enrichies en calcium",45.0,3.6,0.09,1.8
3250392548094,Boisson amande calcium,c,Paturages,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Substituts de produits laitiers, Substituts du lait, Fruits à coques et dérivés, Boissons à base de végétaux, Boissons végétales, Boissons végétales de fruits à coque, Laits d'amande, Boissons avec sucre ajouté, Laits d'amande natures sucrés",25.0,2.9,0.12,1.2
3256220280129,Vinaigre de cidre bouteille en verre de 50cl,not-applicable,BIO U,"condiments, fr:vinaigres, fr:vinaigres-de-cidre, groceries, en:cider-vinegars",22.0,0.0,0.0,0.0
3256221407150,Biscuits bio épeautre et sésames paquet de 150g,e,"U, U Bio","Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits",501.0,20.4,0.83,23.8
3256540000339,Croissants,d,"Brioche Pasquier, Pasquier","Snacks,Snacks sucrés,en:Sweet pastries and pies,Viennoiseries,Croissants,Croissants au beurre",368.0,10.0,0.875,15.0
3256540001015,Pains au chocolat format familial,e,Brioche Pasquier,"Snacks,Sweet snacks,Sweet pastries and pies,Viennoiseries,Chocolate croissant",410.0,15.0,0.75,20.0
3265266075118,Sirop de Pêche blanche,unknown,La maison guiot,"Boissons et préparations de boissons, Boissons, Préparations pour boissons, Sirops, Sirops aromatisés, Sirops de pêche, Boissons avec sucre ajouté",32.0,7.77,0.0025,0.0
3276170010805,L'Original - Bâtonnets de surimi,c,Coraya,"Produits de la mer, Poissons et dérivés, Poissons, Préparations de poisson, Surimi, Bâtonnets de surimi",112.0,2.3,1.5,4.2
3276170011185,Bâtonnets de surimi,c,Coraya,"Produits de la mer,Poissons et dérivés,Poissons,Préparations de poisson,Surimi,Bâtonnets de surimi",112.0,2.3,1.5,4.2
3280220109142,Guacamole,b,Florette,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Condiments, Produits à tartiner, Pâtes à tartiner végétales, Sauces, Trempettes, Guacamoles, en:groceries",183.0,2.0,1.0,16.2
3329770051577,"Petits Filous Fromage Frais, Strawberry & Apricot",b,Yoplait,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Fromage frais aromatisé aux fruits",88.0,9.9,0.12,2.4
3336590053759,Huile vierge de colza biologique,b,Cauvin,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Matières grasses,Matières grasses végétales,Huiles,Huiles de colza",900.0,0.0,0.0,100.0
3336971609018,Curly Donuts,d,"Curly, Intersnack, Vico","snacks, salty-snacks, sweet-snacks, appetizers, biscuits-and-cakes, da:crackers, puffed-salty-snacks, puffed-salty-snacks-made-from-maize, fr:biscuits-aperitif-souffles-a-la-cacahuete",463.0,13.0,1.5,20.0
3367651002812,Thon oeuf crudités sauce cocktail,c,Daunat,"Produits de la mer,Poissons et dérivés,Poissons,Poissons gras,Sandwichs,Thons,Sandwichs au poisson,Sandwichs au thon,Sandwich crudités-thon,Sandwichs aux crudités",217.0,4.4,0.83,6.4
3421557501890,Muesli croustillant 7 fruits,d,Terres et Céréales Bio,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales aux fruits, Mueslis, Mueslis croustillants, Mueslis aux fruits, Mueslis croustillants aux fruits",436.0,24.0,0.0,15.0
3451790930829,La Crème Semi-Epaisse Légère 18%MG,d,Elle & Vire,"Produits laitiers,Crèmes,Crèmes UHT,Crèmes allégées en matière grasse,Crèmes légères,Crèmes semi-épaisses",188.0,3.8,0.1,18.0
3456300004328,Chips de lentilles aux petits oignons,b,Jardin bio,"Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de lentilles",411.0,1.1,1.0,8.9
3560070998661,"VEGEtal GALETTES Épinards, pois, emmental",a,"Carrefour, Carrefour Veggie","Meat alternatives,Vegetarian patties",161.0,0.9,0.7,7.5
3560071018085,Pois chiches au sel de Noirmoutier,a,"Carrefour BIO, Carrefour","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Conserves, Légumineuses, Graines, Aliments à base de plantes en conserve, Graines de légumineuses, Légumineuses sèches, Pois chiches, Légumineuses en conserve, Pois chiches en conserve",130.0,0.5,0.36,2.9
3564700007792,Crème fraîche 30% mg,d,"Délisse, Marque Repère","Produits laitiers, Produits fermentés, Produits laitiers fermentés, Crèmes, Crèmes épaisses, Crèmes entières, Crèmes fraîches",287.0,1.9,0.05,30.0
3564700473320,Margarine allégée au tournesol 60% Mat. Gr. - barquette,c,"Marque Repère, NAT&vie","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Matières grasses,Produits à tartiner,Pâtes à tartiner végétales,Produits à tartiner salés,Matières grasses à tartiner,Matières grasses végétales,Margarines,Margarines allégées",540.0,0.2,0.4,60.0
3564707119221,Crackers Emmental Graines de Courge,d,"Bio Village, Marque Repère","snacks, snacks-sales, amuse-gueules, biscuits-aperitifs",437.0,2.4,1.9,17.0
3564709000374,Sel de Guérande,not-applicable,Nos regions ont du talent,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Condiments, Epices, Sels, Sels français, Sels marins, Sels de Guérande, Sels de table, Sels fins, en:groceries",0.0,0.0,100.0,0.0
3599741003359,Colin d'Alaska façon Fish and Chips,b,Findus,"Produits de la mer, Poissons et dérivés, Poissons, Plats préparés, Préparations de poisson, Produits panés, Poissons panés, Poissons panés de colin d'Alaska, Batonnets de poisson",230.0,0.6,1.0,12.0
3760020503994,Pain d'épices,d,"Jardin Bio, Jardin biologique, LEA Nature","Snacks, Desserts, Sweet snacks, Biscuits and cakes, Biscuits, Gingerbreads, fr:Pain d'épices au sirop d'Agave, Gingerbread blocks",326.0,40.0,0.39,1.2
5000111047371,HP Classic BBQ Sauce 400ml 4.70€ 1l 11.73€,d,HP,"Gewürzmittel, Saucen, Barbecuesaucen, en:groceries",133.0,25.5,1.4,0.667
5000169022900,Houmous,c,Waitrose,"Plant-based foods and beverages,Plant-based foods,Condiments,Spreads,Plant-based spreads,Salted spreads,Sauces,Dips,Hummus,Classic hummus",271.0,0.7,0.8,22.5
5000254019068,Bicarbonate of soda,not-applicable,Dr. Oetker,"Food additives,Anticaking agents,Bicarbonates of soda,Baking",,,,
5010029000214,Weetabix,a,Weetabix,"pflanzliche-lebensmittel-und-getränke, pflanzliche-lebensmittel, frühstücke, getreide-und-kartoffeln, getreideprodukte, frühstückscerealien, en:frühstücke, en:frühstückscerealien, de:getreide-und-kartoffeln, de:getreideprodukte, de:pflanzliche-lebensmittel, en:pflanzliche-lebensmittel-und-getränke",362.0,4.4,0.28,2.0
5010477348593,Country Crisp Chocolat Noir,d,Jordans,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Pépites de céréales croustillantes,Pépites de céréales au chocolat,Céréales pour petit déjeuner riches en fibres",453.0,20.8,0.03,16.7
5038862161503,"Innocent jus pomme, pêche & poire 900ml",c,Innocent,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus multifruits, Jus de fruits pur jus, Jus multifruits pur jus, en:Refrigerated Juices",42.0,9.0,0.0,0.0
5057373699688,Salmon Fillets,a,Tesco,"Seafood, Fishes and their products, Fishes, Fatty fishes, Fish fillets, Salmons, Salmon fillets",209.0,,0.1275,12.0
5060092030878,Lizi's,c,Granola Low Sugar Nuts & Seeds,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Mueslis",501.0,3.8,0.02,27.1
5285000395164,Instant Noodles Vegetables Flavour,unknown,Maroc,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Produits déshydratés, Pâtes alimentaires, Produits lyophilisés à reconstituer, Nouilles, Nouilles instantanées",450.0,2.0,2.0,17.0
5410126502404,gaufre de liège,e,lotus,"Snacks, Sweet snacks, Biscuits and cakes, Pastries, Waffles, fr:gaufres-liegeoises",441.0,29.4,0.6,21.7
5449000120960,Fanta Zero Sugar,c,"Fanta, Fanta-light","Plant-based foods and beverages, Beverages, Plant-based beverages, Carbonated drinks, Fruit-based beverages, Artificially sweetened beverages, Sodas, Diet beverages, Fruit sodas, Diet sodas, Orange soft drinks, Light fruit sodas, Light orange soft drinks, Sweetened beverages",2.73,0.121,0.00303,0.0
5449000124999,SUMMER FRUITS,unknown,Oasis,"Beverages, Artificially sweetened beverages, Sweetened beverages",18.0,4.0,,0.0
5710328003243,Skyr,a,Logismose,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Fromages, Desserts lactés, Desserts lactés fermentés, Skyrs",57.0,3.0,0.09,0.2
6111242112971,Mortadella luncheon,a,Toro,en:canned-meats,186.0,0.0,0.0,9.21
6194001800807,Eau Minérale,a,Cristaline,"Boissons et préparations de boissons,Boissons,Eaux,Eaux de sources,Eaux minérales,Eaux minérales naturelles,Eau minérale naturelle non gazeuse",0.0,0.0,0.00975,0.0
7613036271868,Capsules NESCAFE Dolce Gusto Cappuccino Extra Crema 16 Capsules,e,"Nestlé, Dolce gusto, Nescafe","Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Boissons chaudes,Cafés,Dosettes,Cafés moulus,Cafés en dosettes,Dosettes Dolce Gusto,Cafés en dosettes compatible Dolce Gusto,Boissons avec sucre ajouté",423.0,23.9,0.45,20.4
7622210438270,L'Original Lait,e,"Côte d'Or, Mondelez","Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats Belges",527.0,55.0,0.325,29.0
8000300312102,CRUNCH (lot de 2),e,"Nestlé, Crunch","Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats au lait,Chocolats aux céréales,Chocolats au lait aux céréales croustillantes,Chocolats au lait au riz",513.0,50.4,0.35,25.8
8004030026018,"Insalatissime, messicana e Tonno",c,Rio Mare,"Растителни храни и напитки, Растителни храни, Морска храна, en:Fishes and their products, en:Fruits and vegetables based foods, Консерви, Риба, Зеленчукови храни, en:Fatty fishes, Готови ястия, Рибени консерви, Готови салати, Риба тон, Консерви риба тон, Рибени ястия, en:Salads with fish, en:Tuna salads, en:Canned prepared salads, en:Albacore, en:Prepared and canned salad with fish, fr:Salades de thon en conserve, en:salads",197.0,1.8,1.0825,13.0
8410076472083,Old El Paso 8 Regular Whole Wheat Tortillas,b,Old el paso,"Whole wheat tortilla, en:wheat-flatbreads",290.0,2.2,1.03,5.85
8414606719600,Linx,c,,Entergy,46.0,10.5,0.18,0.1
8414897100590,Pan multifibras,a,Mercadona,"es:alimentos-de-origen-vegetal, es:alimentos-y-bebidas-de-origen-vegetal, es:cereales-y-patatas, es:panes, en:wholemeal-sliced-breads",250.0,2.1,0.93,2.5
8480000340252,Avellana tostada 0% sal añadida,a,Hacendado,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutos de cáscara y derivados, Frutos de cáscara, Avellanas, Frutos de cáscara sin cáscara, Frutos de cáscara tostados, Avellanas sin cáscara, Avellanas tostadas",710.0,3.0,0.0,68.0
8997212611181,Lait de coco light,e,kara,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Substituts de produits laitiers, Substituts du lait, Boissons à base de végétaux, Boissons végétales, Crèmes végétales, Crèmes végétales pour cuisiner, Laits et crèmes de coco",137.0,2.8,0.11,13.0
6194001800722,Eau minérale naturelle,a,"Marwa,SFBT","Boissons, Eaux, Eaux de sources, Eaux minérales, Eaux minérales naturelles, Eau minérale naturelle non gazeuse",,,0.0109,
8850389111239,Fraise et Nata de coco,e,Mogu mogu (Sappé),"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Nectars de fruits, Boissons avec sucre ajouté",52.0,12.0,0.14,0.0
0016843698748,,unknown,Dakota,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Spreads, Nuts and their products, Plant-based spreads, Oilseed purees, Legume butters, Nut butters, Peanut butters, Crunchy peanut butters",50.0,,2.5,117.0
7622210955562,Philadelphia Original,d,PHILADELPHIA,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Produits à tartiner, Fromages, Produits à tartiner salés, Fromages à tartiner, Fromages à la crème",225.0,4.3,0.75,21.0
5054267003460,Ribena,d,"Hitachino, Ribena",Beverages,21.0,4.6,0.06,0.0
8410320127363,Frankfurt original,d,Campofrio,"Meats and their products, Meats, Prepared meats, Sausages, German sausages, Frankfurter sausages",198.0,1.3,2.5,15.0
8005110140013,Triplo concentrato di pomodoro,a,"Baresa, Mutti, Oro","Cibi e bevande a base vegetale, Cibi a base vegetale, Cibi a base di frutta e verdura, Condimenti, Cibi a base di verdure, Salse, Pomodori e prodotti derivati, Salse di pomodoro, Puree di pomodoro, Concentrati di pomodoro",127.0,16.0,0.5,0.2
